periodid,periodname,periodcode,perioddescription,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,Fevers,IDSR Other Viral Haemorrhagic Fevers Total,MOH 515 Rev 2020_Number of over 5 years cases with fever for less than 7 days,MOH 515 Rev 2020_Number of under 5 years cases with fever for less than 7 days,MOH_744A_No. of Neurological disorders
202506,June 2025,202506,,gD4xxgDGJ4Y,Embakasi East Sub County,KE_SubCounty_3144,,,18,,,
202506,June 2025,202506,,ihZsJ8alvtb,Kericho County,KE_County_35,,,,24,137,
202506,June 2025,202506,,aqYhbqKclsI,Webuye West Sub County,KE_SubCounty_2966,,,,,,3
202506,June 2025,202506,,cxjRPbvhjzr,Nyamira Sub County,KE_SubCounty_3181,,,,569,65,
202506,June 2025,202506,,jkG3zaihdSs,Nairobi County,KE_County_47,,,18,,,60
202506,June 2025,202506,,XWALbfAPa6n,West Pokot County,KE_County_24,,,,,4,
202506,June 2025,202506,,FoqzDgIByL6,Kasarani Sub County,KE_SubCounty_3149,,,,,,20
202506,June 2025,202506,,RJ4LGJiSHFg,Molo Sub County,KE_SubCounty_3166,,,,4,16,
202506,June 2025,202506,,wsBsC6gjHvn,Mombasa County,KE_County_1,,,,120,95,
202506,June 2025,202506,,C1hO6wNOgrH,Kisauni Sub County,KE_SubCounty_3130,,,,23,16,
202506,June 2025,202506,,fVra3Pwta0Q,Migori County,KE_County_44,,,,1135,802,23
202506,June 2025,202506,,ZOdhgR19Akq,Lugari Sub County,KE_SubCounty_3022,,,,1651,565,
202506,June 2025,202506,,pzZHpL2ueIn,Kiminini Sub County,KE_SubCounty_3216,,,,5,4,
202506,June 2025,202506,,zCCIu1Vi3Wh,Bonchari Sub County,KE_SubCounty_3061,,,,198,132,
202506,June 2025,202506,,m9gdonbVXjZ,Bomet Central Sub County,KE_SubCounty_2960,,,,,4,
202506,June 2025,202506,,uepLTG8wGWJ,Nyamira County,KE_County_46,,,,1089,109,
202506,June 2025,202506,,vvOK1BxTbet,Baringo County,KE_County_30,,,,,2,
202506,June 2025,202506,,jtBjNpL9FXS,Kuria West Sub County,KE_SubCounty_3120,,,,1135,802,
202506,June 2025,202506,,j8o6iO4Njsi,Kitui County,KE_County_15,,,,2,31,
202506,June 2025,202506,,o36zCRjSd4G,Samburu County,KE_County_25,,5,,1,3,
202506,June 2025,202506,,BLz1HkvvMkA,Kajiado North Sub County,KE_SubCounty_3010,,,,19,21,
202506,June 2025,202506,,nrI2khZx3d0,Kilifi County,KE_County_3,,,,9,29,8
202506,June 2025,202506,,JsH2bnvNt2d,Tana River County,KE_County_4,,,,286,128,
202506,June 2025,202506,,YzEDO9Mq4TR,Kisumu West Sub County,KE_SubCounty_3067,,,,66,24,
202506,June 2025,202506,,HoRW5aISmiD,Suba South Sub County,KE_SubCounty_2995,,,,74,25,
202506,June 2025,202506,,AFIlzKNxXST,Imenti South Sub County,KE_SubCounty_3110,,,,14,14,
202506,June 2025,202506,,TnCu7j4XNj6,Samburu Sub County,,,,,13,15,
202506,June 2025,202506,,OpLt8IgyHop,Kisumu Central Sub County,KE_SubCounty_3066,,,,413,426,33
202503,March 2025,202503,,mWpq607yRXh,Turkana North Sub County,KE_SubCounty_3225,,,,13,120,
202503,March 2025,202503,,gPR82w2xgJZ,Kitutu Chache South Sub County,KE_SubCounty_3053,,,,69,81,
202503,March 2025,202503,,Lpy789vqRC6,Emuhaya Sub County,KE_SubCounty_3233,,,,2007,788,
202503,March 2025,202503,,yWPcTwGwQ2B,Bura Sub County,KE_SubCounty_3249,,,,3,29,
202503,March 2025,202503,,e1J7R103h8I,Nambale Sub County,KE_SubCounty_2977,,,,932,519,
202503,March 2025,202503,,PRpKwAloU5b,Kisumu East Sub County,KE_SubCounty_3068,,,,1252,1029,
202503,March 2025,202503,,ADMywdLwoRX,Msambweni Sub County,KE_SubCounty_3080,,,,13,21,36
202503,March 2025,202503,,JmE1qRVQD4F,Chuka Sub County,KE_SubCounty_3213,Chuka Town -Along Nairobi Meru Highway,,,,4,10
202503,March 2025,202503,,PLFoYJO8MVS,Konoin Sub County,KE_SubCounty_2959,konoin,,,4,33,
202503,March 2025,202503,,QyGNX2DpR4h,Taita Taveta County,KE_County_6,,,,71,89,10
202503,March 2025,202503,,KTayLusaU5I,Nakuru West Sub County,KE_SubCounty_3157,,,,17,110,372
202503,March 2025,202503,,iy93Mmi73Or,Likoni Sub County,KE_SubCounty_3128,,,,56,20,
202503,March 2025,202503,,pF6qPMIlHte,Laikipia East Sub County,KE_SubCounty_3086,,,,,,3
202503,March 2025,202503,,lQkHbTC1iRg,Garissa Sub County,KE_SubCounty_2994,,,,,,315
202503,March 2025,202503,,YnIAWg1T4AY,Belgut Sub County,KE_SubCounty_3024,,,,99,98,
202503,March 2025,202503,,AvnM6jKoocs,Mbeere South Sub County,KE_SubCounty_2985,SUB COUNTY,,,51,27,16
202503,March 2025,202503,,q8R0FA1hxnP,Moiben Sub County,KE_SubCounty_3230,,,,37,40,
202503,March 2025,202503,,m9nsQ1MXlVU,Ugunja Sub County,KE_SubCounty_3204,,,,1531,641,
202503,March 2025,202503,,Ulj33KBau7V,Kirinyaga County,KE_County_20,,,,22,67,
202503,March 2025,202503,,I2LYLqKU6AW,Isiolo Sub County,KE_SubCounty_3004,,,,12,81,
202503,March 2025,202503,,y2M16lesMsF,Saboti Sub County,KE_SubCounty_3217,,,,31,22,18
202503,March 2025,202503,,KyuSYunELJI,Sotik Sub County,KE_SubCounty_2963,,,,9,17,
202503,March 2025,202503,,Qn5Fff2lIDz,Masaba North Sub County,KE_SubCounty_3182,,,,135,21,
202503,March 2025,202503,,j8o6iO4Njsi,Kitui County,KE_County_15,,,,235,407,10
202503,March 2025,202503,,XcRpb1xsM64,Rarieda Sub County,KE_SubCounty_3200,,,,2929,886,
202503,March 2025,202503,,iyOe3zltlp6,Teso Central Sub County,3276,,,,639,280,
202503,March 2025,202503,,QwGkDS0DNls,Kuresoi South Sub County,KE_SubCounty_3162,,,,22,96,
202503,March 2025,202503,,sr8WEz03EnP,Nyali Sub County,KE_SubCounty_3129,,,,17,39,
202503,March 2025,202503,,Eey8fT4Im3y,Marsabit County,KE_County_10,,,,239,330,
202503,March 2025,202503,,cQkF9l9wePP,Kitutu Chache North Sub County,KE_SubCounty_3054,,,,356,107,
202503,March 2025,202503,,ES1CWa4AJmJ,Malava Sub County,KE_SubCounty_3020,,,,1398,884,30
202503,March 2025,202503,,BzFBYZhF5fx,Rachuonyo East Sub County,KE_SubCounty_3001,Sub County,,,1080,345,
202503,March 2025,202503,,KMWrMZrlO5u,Magarini Sub County,KE_SubCounty_3041,,,,32,63,
202503,March 2025,202503,,m1X5Chs8cRL,Suguta Sub county,,,,,122,91,
202503,March 2025,202503,,LpwqSz9xMIj,Kipkomo Sub County,KE_SubCounty_3263,,,,32,15,
202503,March 2025,202503,,YqYSkwmOtiR,Bomachoge Chache Sub County,KE_SubCounty_3057,,,,454,353,11
202503,March 2025,202503,,OZNRpww2TUK,Bomet East Sub County,KE_SubCounty_2961,,,,22,66,
202503,March 2025,202503,,pZqQRRW7PHP,Uasin Gishu County,KE_County_27,,,,129,183,152
202503,March 2025,202503,,nK0A12Q7MvS,Homa Bay County,KE_County_43,,,1,9208,5273,56
202503,March 2025,202503,,IBDoGsLdhvt,Mwatate Sub County,KE_SubCounty_3207,,,,19,9,
202503,March 2025,202503,,nwh9bXKykiS,Nakuru North Sub County,KE_SubCounty_3158,,,,,8,
202503,March 2025,202503,,vbauk0RRq9N,Kitui Rural Sub County,KE_SubCounty_3072,,,,2,6,
202503,March 2025,202503,,XlYC8FMUgxi,Buuri West Sub County,KE_SubCounty_3260,,,,18,25,
202503,March 2025,202503,,MEkEH8ZmcOU,Kilifi North Sub County,KE_SubCounty_3047,Sub County,,,50,105,
202503,March 2025,202503,,st4v8xfqgJf,Tiaty East Sub County,KE_SubCounty_2958,,,,23,8,
202503,March 2025,202503,,vvOK1BxTbet,Baringo County,KE_County_30,,,,124,86,
202503,March 2025,202503,,Nb6e34jNGAq,Transmara West Sub County,KE_SubCounty_3178,,,,77,31,20
202503,March 2025,202503,,Y52XNJ50hYb,Meru County,KE_County_12,,,,72,169,
202503,March 2025,202503,,orUwYD52An3,Tongaren Sub County,KE_SubCounty_2964,,,,1450,309,
202503,March 2025,202503,,SZapM1R0Kti,Kajiado Central Sub County,KE_SubCounty_3009,,,,27,32,
202503,March 2025,202503,,D2lsuEzZAJP,Nyatike Sub County,KE_SubCounty_3121,,,,1177,812,
202503,March 2025,202503,,fFh3beH29fD,Nyaribari Chache Sub County,KE_SubCounty_3055,,,,35,8,
202503,March 2025,202503,,o36zCRjSd4G,Samburu County,KE_County_25,,,,67,142,
202503,March 2025,202503,,hJf4rt7cvI6,Rabai Sub County,KE_SubCounty_3044,,,,71,71,
202503,March 2025,202503,,jtBjNpL9FXS,Kuria West Sub County,KE_SubCounty_3120,,,,754,376,
202503,March 2025,202503,,BDxUGx86itV,Imenti North Sub County,KE_SubCounty_3113,,,,,4,
202503,March 2025,202503,,BoDytkJQ4Qi,Makueni County,KE_County_17,,,,775,1006,48
202503,March 2025,202503,,yZJJPoSGhY6,Naivasha Sub County,KE_SubCounty_3164,,,,,10,24
202503,March 2025,202503,,mYlMs4xTj82,Ainabkoi Sub County,KE_SubCounty_3229,,,,4,12,152
202503,March 2025,202503,,WHG67QCDRS9,South Mugirango Sub County,KE_SubCounty_3060,,,,1056,497,
202503,March 2025,202503,,GshNTMZJ5r1,Ainamoi Sub County,KE_SubCounty_3026,,,,211,210,64
202503,March 2025,202503,,uRl5fBkhpcE,Mumias West Sub County,KE_SubCounty_3017,,,,1139,535,12
202503,March 2025,202503,,NZphHeczehh,Cheptais Sub County,KE_SubCounty_1289,,,,974,190,
202503,March 2025,202503,,gZM3NbHaugk,Narok East Sub County,KE_SubCounty_3175,,,,48,45,
202503,March 2025,202503,,AFIlzKNxXST,Imenti South Sub County,KE_SubCounty_3110,,,,16,33,
202503,March 2025,202503,,MWqQbxWqACn,Kitui Central Sub County,KE_SubCounty_3071,,,,3,14,10
202503,March 2025,202503,,OZiGQn2R8kK,Loima Sub County,KE_SubCounty_3222,,,,5,139,
202503,March 2025,202503,,C1xuoa1NAMm,Mvita Sub County,KE_SubCounty_3127,,,,,,103
202503,March 2025,202503,,tSKDWoVKiPo,Kaloleni Sub County,KE_SubCounty_3045,,,,,,140
202503,March 2025,202503,,YzEDO9Mq4TR,Kisumu West Sub County,KE_SubCounty_3067,,,,1158,970,3
202503,March 2025,202503,,HoRW5aISmiD,Suba South Sub County,KE_SubCounty_2995,,,,1654,719,
202503,March 2025,202503,,NjWSbQTwys4,Lamu County,KE_County_5,,,,17,17,
202503,March 2025,202503,,ABuzigW8Lzw,Borabu Sub County,KE_SubCounty_3179,,,,83,6,
202503,March 2025,202503,,sPkRcDvhGWA,Kisii County,KE_County_45,,,,2880,1749,18
202503,March 2025,202503,,R6f9znhg37c,Mandera County,KE_County_9,,,,5,11,
202503,March 2025,202503,,zI6vnsXresW,Bunyala Sub County,KE_SubCounty_2973,,,,371,419,
202503,March 2025,202503,,OpLt8IgyHop,Kisumu Central Sub County,KE_SubCounty_3066,,,,678,482,15
202503,March 2025,202503,,nrI2khZx3d0,Kilifi County,KE_County_3,,,,255,337,230
202503,March 2025,202503,,tyfDsdZ1h3R,Kigumo Sub County,KE_SubCounty_3136,,,,,17,
202503,March 2025,202503,,NmbwkQ5r5cB,Muhoroni Sub County,KE_SubCounty_3063,,,,1385,1206,1
202503,March 2025,202503,,jkG3zaihdSs,Nairobi County,KE_County_47,,41,,,,759
202503,March 2025,202503,,hpcb7MYi6nc,Masinga Sub County,KE_SubCounty_3098,Masinga Constituency is an electoral constituency in Kenya. It is one of the constituencies in Machakos County,,,35,44,
202503,March 2025,202503,,JKNaaTjVapG,Kirinyaga Central Sub County,KE_SubCounty_3048,,,,1,5,
202503,March 2025,202503,,nHEr5EciFh0,Suna East Sub County,KE_SubCounty_3124,,,,542,213,1
202503,March 2025,202503,,wYsCfCAUWNB,Kajiado West Sub County,KE_SubCounty_3007,,,,144,85,
202503,March 2025,202503,,kqJ83J2D72s,Narok County,KE_County_33,,,,509,463,20
202503,March 2025,202503,,fVra3Pwta0Q,Migori County,KE_County_44,,,,6246,3732,1
202503,March 2025,202503,,AphsS3lJwKU,Kimilili Sub County,KE_SubCounty_2965,,,,1341,291,
202503,March 2025,202503,,AXNntZ7T30a,Kibish Sub County,KE_SubCounty_3226,,,,10,98,
202503,March 2025,202503,,E2DGjZRlwbY,Samburu North Sub County,KE_SubCounty_3198,,,,5,32,
202503,March 2025,202503,,CUjthlounWV,Kanduyi Sub County,KE_SubCounty_2968,,,,1891,724,5
202503,March 2025,202503,,cxjRPbvhjzr,Nyamira Sub County,KE_SubCounty_3181,,,,400,95,
202503,March 2025,202503,,BXaq5PxSfz2,Hamisi Sub County,KE_SubCounty_3235,,,,1112,543,
202503,March 2025,202503,,OOF3UX4yOt7,Vihiga Sub County,KE_SubCounty_3237,,,,1005,609,7
202503,March 2025,202503,,KGHhQ5GLd4k,Bungoma County,KE_County_39,,,,15044,4642,8
202503,March 2025,202503,,ZOdhgR19Akq,Lugari Sub County,KE_SubCounty_3022,,,,1831,521,
202503,March 2025,202503,,l46g2PZUjoh,Muranga South Sub County,KE_SubCounty_3135,,,,,121,
202503,March 2025,202503,,IPOMRXiYjxr,Embu west (Manyatta) Sub County,KE_SubCounty_2987,,,,,,198
202503,March 2025,202503,,vSISrsNNHwq,Jomvu Sub County,KE_SubCounty_3131,,,,4,,
202503,March 2025,202503,,uepLTG8wGWJ,Nyamira County,KE_County_46,,,,1816,289,
202503,March 2025,202503,,zCCIu1Vi3Wh,Bonchari Sub County,KE_SubCounty_3061,,,,660,460,
202503,March 2025,202503,,m9gdonbVXjZ,Bomet Central Sub County,KE_SubCounty_2960,,,,174,68,
202503,March 2025,202503,,sjlSPeRgl7d,Shinyalu Sub County,KE_SubCounty_3012,,,,916,476,
202503,March 2025,202503,,NrGORu301bx,Merti Sub County,KE_SubCounty_3005,,,,,29,
202503,March 2025,202503,,zGJ7QQlAMYD,Narok Central Sub County,3274,,,,163,173,
202503,March 2025,202503,,BjC1xL40gHo,Kakamega County,KE_County_37,,,,14278,6084,68
202503,March 2025,202503,,mCGytMcMf6y,Suba North Sub County,KE_SubCounty_2996,,,,973,265,
202503,March 2025,202503,,Yl9UDBnDvvW,Koibatek Sub County,KE_SubCounty_2953,,,,8,4,
202503,March 2025,202503,,RScEHA3V38d,Fafi Sub County,KE_SubCounty_2990,,,,49,52,
202503,March 2025,202503,,LRNmnMw1fBs,Seme Sub County,KE_SubCounty_3065,,,,549,508,42
202503,March 2025,202503,,N7YETT3A9r1,Kwale County,KE_County_2,,,,319,585,263
202503,March 2025,202503,,xuFdFy6t9AH,Laikipia County,KE_County_31,,,,,,3
202503,March 2025,202503,,t0J75eHKxz5,Nandi County,KE_County_29,,,,14,,
202503,March 2025,202503,,sANMZ3lpqGs,Vihiga County,KE_County_38,,,,6734,3370,7
202503,March 2025,202503,,OvI6w06DhPJ,Changamwe Sub County,KE_SubCounty_3132,,,,31,20,
202503,March 2025,202503,,tvkI2HSIRW9,Matayos Sub County,KE_SubCounty_2976,,,,1967,1873,17
202503,March 2025,202503,,Lfxw0DfD4jN,Lamu West Sub County,KE_SubCounty_3089,,,,17,17,
202503,March 2025,202503,,yhCUgGcCcOo,Machakos County,KE_County_16,,,,35,44,1024
202503,March 2025,202503,,FKt9UVErwh3,Aroo Sub County,,,,,35,92,
202503,March 2025,202503,,fNROL0qm8De,Narok North Sub County,KE_SubCounty_3176,,,,18,34,
202503,March 2025,202503,,J69iWev2zwu,Lagdera Sub County,KE_SubCounty_2992,,,,7,7,
202503,March 2025,202503,,kBQIjtWUBqj,Nyakach Sub County,KE_SubCounty_3062,,,,615,706,5
202503,March 2025,202503,,bqtTmWcikTN,Baringo North Sub County,KE_SubCounty_2957,,,,4,3,
202503,March 2025,202503,,vMPhBuymSKt,Kangundo Sub County,KE_SubCounty_3096,,,,,,3
202503,March 2025,202503,,xN5aPo4ZOIt,Buuri East Sub County,KE_SubCounty_3111,,,,3,2,
202503,March 2025,202503,,fT37q3rXQ35,Rongo Sub County,KE_SubCounty_3126,,,,307,127,
202503,March 2025,202503,,SCbMzaOeTuR,Pokot Central Sub County,KE_SubCounty_3246,,,,59,36,
202503,March 2025,202503,,wt8cPHWfkfu,Bureti Sub County,KE_SubCounty_3025,,,,8,24,
202503,March 2025,202503,,ABy8CNqf2e7,Kwanza Sub County,KE_SubCounty_3219,,,,6,21,
202503,March 2025,202503,,u9yagZzK49q,Kapseret Sub County,KE_SubCounty_3228,,,,2,,
202503,March 2025,202503,,ZCYATXdLsL1,Mt Elgon Sub County,KE_SubCounty_2972,,,,725,113,
202503,March 2025,202503,,Z7ALMtFNfeZ,Gatanga Sub County,KE_SubCounty_3133,,,,4,41,
202503,March 2025,202503,,lGg3wEy784X,Malindi Sub County,KE_SubCounty_3042,,,,,,20
202503,March 2025,202503,,dr8gOvVAdiE,Turkana East Sub County,KE_SubCounty_3220,,,,126,244,
202503,March 2025,202503,,rBKASpHJblX,Mwea Sub County,3266,,,,,8,24
202503,March 2025,202503,,SLPIfy5xLqW,Embu North Sub County,KE_SubCounty_3296,,,,11,16,
202503,March 2025,202503,,GpEIlwz3FvT,Teso North Sub County,KE_SubCounty_2979,,,,971,4689,15
202503,March 2025,202503,,TPfcUHno8oP,Igembe Central Sub County,KE_SubCounty_3117,,,,2,1,
202503,March 2025,202503,,UGFoTN6rMVy,Lokiriama Sub County,,,,,,8,
202503,March 2025,202503,,zd8rhYqGowE,Turkana Central Sub County,KE_SubCounty_3223,,,,372,279,30
202503,March 2025,202503,,zQEuNRaPYgE,Subukia Sub County,KE_SubCounty_3160,,,,1,13,
202503,March 2025,202503,,xWAZBULwGxp,Kilifi South Sub County,KE_SubCounty_3046,,,,33,48,70
202503,March 2025,202503,,JNvqpOnKfGR,Bondo Sub County,KE_SubCounty_3201,,,,2401,978,1
202503,March 2025,202503,,k7Rj54u6dMx,Baringo Central Sub County,KE_SubCounty_2956,,,,22,16,
202503,March 2025,202503,,g6gTzQ5nfYq,Kajiado East Sub County,KE_SubCounty_3008,,,,11,26,
202503,March 2025,202503,,k1mze33jOs0,Kabuchai Sub County,KE_SubCounty_2970,,,,1846,650,
202503,March 2025,202503,,EZraJgLdRLX,Marakwet East Sub County,KE_SubCounty_2982,,,,4,5,
202503,March 2025,202503,,fmsyW02tPng,Rachuonyo North  Sub County,KE_SubCounty_3000,,,,2049,787,
202503,March 2025,202503,,f18kGo9yXWo,Cherangany Sub County,KE_SubCounty_3215,,,,10,50,
202503,March 2025,202503,,whWfFA9D7td,Sirisia Sub County,KE_SubCounty_2971,,,,1750,670,
202503,March 2025,202503,,hCvlJNjyZna,Banissa Sub County,KE_SubCounty_3104,,,,5,11,
202503,March 2025,202503,,Cu46otDi1RO,Alego Usonga Sub County,KE_SubCounty_3203,,,,2779,1186,
202503,March 2025,202503,,AM36DdkZ36Y,Wundanyi Sub County,KE_SubCounty_3208,,,,39,59,
202503,March 2025,202503,,tAbBVBbueqD,Kisumu County,KE_County_42,,,,7018,7262,71
202503,March 2025,202503,,d3hSQ3EtnPk,Kitui South Sub County,KE_SubCounty_3069,,,,147,226,
202503,March 2025,202503,,ka9Uv3Ckcbd,Awendo Sub County,KE_SubCounty_3125,,,,1057,512,
202503,March 2025,202503,,f4AOiG8fYtn,Webuye East Sub County,KE_SubCounty_2967,,,,1286,366,
202503,March 2025,202503,,Mk4bMOSMRTB,Tiaty West Sub County,KE_SubCounty_3253,,,,61,37,
202503,March 2025,202503,,TdcYaufNV4p,Lunga Lunga Sub County,KE_SubCounty_3079,,,,159,297,
202503,March 2025,202503,,OK0hW8DFHq3,Rongai Sub County,KE_SubCounty_3159,,,,47,73,
202503,March 2025,202503,,iRK9uABUTVZ,Nyando Sub County,KE_SubCounty_3064,,,,678,1396,5
202503,March 2025,202503,,jkQZEow83MX,Bumula Sub County,KE_SubCounty_2969,,,,2474,1000,
202503,March 2025,202503,,HK5SUCMQmsw,Turkana West Sub County,KE_SubCounty_3224,,,,190,209,
202503,March 2025,202503,,urtJSF5jcBC,Sabatia Sub County,KE_SubCounty_3236,,,,1257,648,
202503,March 2025,202503,,Q4xAPhWUnYC,Tigania West Sub County,KE_SubCounty_3115,,,,3,7,
202503,March 2025,202503,,ob6SxuRcqU4,Nakuru County,KE_County_32,,,,89,312,396
202503,March 2025,202503,,Taw0Zg7nArd,Kipkelion West Sub County,KE_SubCounty_3027,,,,16,176,
202503,March 2025,202503,,x7qUMtZZvo9,Ganze Sub County,KE_SubCounty_3043,,,,69,50,
202503,March 2025,202503,,u4t9H8XyU9P,Siaya County,KE_County_41,,,,13900,5629,7
202503,March 2025,202503,,HMNARUV2CW4,Bomet County,KE_County_36,,,,209,184,
202503,March 2025,202503,,PFu8alU2KWG,Embu County,KE_County_14,,,,138,245,238
202503,March 2025,202503,,cmWAJB5kCDW,Kitui West Sub County,KE_SubCounty_3073,,,,,20,
202503,March 2025,202503,,wUNEDOnx9uB,Matuga Sub County,KE_SubCounty_3078,,,,4,9,227
202503,March 2025,202503,,jxjGWCdfsib,Mbooni Sub County,KE_SubCounty_3084,,,,168,262,
202503,March 2025,202503,,MqnLxQBigG0,Elgeyo Marakwet County,KE_County_28,,,,6,6,
202503,March 2025,202503,,jHmpQUlnkQk,Kirinyaga South Sub County,KE_SubCounty_3051,,,,5,32,
202503,March 2025,202503,,Njv37QXxNy2,Emgwen Sub County,KE_SubCounty_3168,,,,14,,
202503,March 2025,202503,,SSz1iOv28Jk,Embakasi North Sub County,KE_SubCounty_3146,,,,,,17
202503,March 2025,202503,,kphDeKClFch,Turkana County,KE_County_23,,,,950,1499,30
202503,March 2025,202503,,EmQRGVtvWy3,Samburu Central Sub County,KE_SubCounty_3199,,,,25,5,
202503,March 2025,202503,,iK2Jk2AxhlD,Rangwe Sub County,KE_SubCounty_2999,Sub County,,,427,336,
202503,March 2025,202503,,InECuIlzJGx,Ugenya Sub County,KE_SubCounty_3205,,,,1698,895,6
202503,March 2025,202503,,XvpLXU47BKs,Embakasi Central Sub County,KE_SubCounty_3145,,,,,,78
202503,March 2025,202503,,yoGLpCTgjed,Voi Sub County,KE_SubCounty_3206,,,,2,7,10
202503,March 2025,202503,,CeLsrJOH0g9,Wajir County,KE_County_8,,,,,,2
202503,March 2025,202503,,RIBiZFJxB1K,Butula Sub County,KE_SubCounty_2975,,,,1277,1076,
202503,March 2025,202503,,fNCuk4Lpsnh,Marakwet West Sub County,KE_SubCounty_2983,,,,2,1,
202503,March 2025,202503,,Cc8uEFkzfVf,Ruaraka Sub County,KE_SubCounty_3148,,,,,,9
202503,March 2025,202503,,dd7jowvUO95,Nyeri South Sub County,KE_SubCounty_3191,,,,1,,
202503,March 2025,202503,,f3AcdRzgTwz,Manga Sub County,KE_SubCounty_3183,Sub County,,,669,67,
202503,March 2025,202503,,YzB2ZBCwKLa,Kadibo Sub County,KE_SubCounty_3298,,,,703,965,
202503,March 2025,202503,,GXnD5lHeanK,Nyeri Central Sub County,KE_SubCounty_3189,,,,,,109
202503,March 2025,202503,,toa2Hl7iVQI,Kibwezi West Sub County,KE_SubCounty_3081,,,,250,174,48
202503,March 2025,202503,,lmr1q6dTaso,Soy Sub County,KE_SubCounty_3232,,,,23,59,
202503,March 2025,202503,,uyOrcHZBpW0,Garissa County,KE_County_7,,,,80,94,315
202503,March 2025,202503,,wsBsC6gjHvn,Mombasa County,KE_County_1,,,,164,151,103
202503,March 2025,202503,,TnCu7j4XNj6,Samburu Sub County,,,,,88,116,
202503,March 2025,202503,,XAy1bjurhLU,Kilome Sub County,KE_SubCounty_3083,,,,168,145,
202503,March 2025,202503,,FGBNPr91pXH,Balambala Sub County,KE_SubCounty_2993,,,,2,3,
202503,March 2025,202503,,k5sxmlXAtIg,Mogotio Sub County,KE_SubCounty_2954,,,,3,15,
202503,March 2025,202503,,sZjPgbWI5ra,Moyale Sub County,KE_SubCounty_3109,,,,127,104,
202503,March 2025,202503,,K7mZpm8COh7,Butere Sub County,KE_SubCounty_3014,,,,1504,708,
202503,March 2025,202503,,bnYzgzYe2Z7,Narok South Sub County,KE_SubCounty_3174,,,,116,118,
202503,March 2025,202503,,gSJXzH1DM75,Njoro Sub County,KE_SubCounty_3165,,,,2,2,
202503,March 2025,202503,,KXM9VnhuLfP,Mwingi North Sub County,KE_SubCounty_3076,,,,30,62,
202503,March 2025,202503,,wwROy3Qkwin,Makadara Sub County,KE_SubCounty_3142,,38,,,,80
202503,March 2025,202503,,MYSShwNcjzb,Suba West Sub County,3265,,,1,417,102,
202503,March 2025,202503,,JsH2bnvNt2d,Tana River County,KE_County_4,,,,183,185,
202503,March 2025,202503,,Lj0mu9j58Ss,Garsen Sub County,KE_SubCounty_3250,,,,180,156,
202503,March 2025,202503,,kMSLkN4nsRl,Runyenjes Sub County,KE_SubCounty_2986,,,,8,11,
202503,March 2025,202503,,ecl4YnDebUi,Garbatulla Sub County,KE_SubCounty_3003,,,,9,7,
202503,March 2025,202503,,NHRktMsAkO1,Samia Sub County,KE_SubCounty_2974,,,,1159,717,
202503,March 2025,202503,,Hsk1YV8kHkT,Kajiado County,KE_County_34,,,,310,312,
202503,March 2025,202503,,i2Y2fyNoFyZ,Ndhiwa Sub County,KE_SubCounty_2997,,,,1923,2460,
202503,March 2025,202503,,mThvosEflAU,Trans Nzoia County,KE_County_26,,,,351,343,22
202503,March 2025,202503,,dSLnPmNlm8Q,Marigat Sub County,KE_SubCounty_2955,,,,3,3,
202503,March 2025,202503,,eYBXetGx8xF,Mbeere North Sub County,KE_SubCounty_2984,,,,68,183,
202503,March 2025,202503,,BLz1HkvvMkA,Kajiado North Sub County,KE_SubCounty_3010,,,,26,60,
202503,March 2025,202503,,ZhhyithPNoI,Kibwezi East Sub County,KE_SubCounty_3099,,,,62,95,
202503,March 2025,202503,,A34NiI4rgnf,Kirinyaga West Sub County,KE_SubCounty_3049,,,,16,16,
202503,March 2025,202503,,THm2tCJa2ZQ,Kuria East Sub County,KE_SubCounty_3119,,,,392,749,
202503,March 2025,202503,,FBteTV1eqB6,Mumias East Sub County,KE_SubCounty_3016,,,,1536,675,
202503,March 2025,202503,,C1hO6wNOgrH,Kisauni Sub County,KE_SubCounty_3130,,,,56,72,
202503,March 2025,202503,,LOgbecTRkbp,Kinango Sub County,KE_SubCounty_3077,,,,55,142,
202503,March 2025,202503,,VtuwXD7O1O9,Suna West Sub County,KE_SubCounty_3123,,,,746,309,
202503,March 2025,202503,,pzZHpL2ueIn,Kiminini Sub County,KE_SubCounty_3216,,,,11,8,4
202503,March 2025,202503,,XWALbfAPa6n,West Pokot County,KE_County_24,,,,357,487,
202503,March 2025,202503,,Tvf1zgVZ0K4,Busia County,KE_County_40,,,,7733,9749,32
202503,March 2025,202503,,PKeFksHlJkB,Gem Sub County,KE_SubCounty_3202,,,,2562,1043,
202503,March 2025,202503,,tKOna0n1Nmk,Lokichoggio Sub County,,,,,15,130,
202503,March 2025,202503,,FoqzDgIByL6,Kasarani Sub County,KE_SubCounty_3149,,,,,,25
202503,March 2025,202503,,fCInDXluNhx,Uriri Sub County,KE_SubCounty_3122,,,,1271,634,
202503,March 2025,202503,,bzOfj0iwfDH,Isiolo County,KE_County_11,,,,21,117,
202503,March 2025,202503,,uov0yFMw9Qm,Wajir East Sub County,KE_SubCounty_3242,,,,,,2
202503,March 2025,202503,,OnNcTsJgfvL,Imenti Central Sub County,KE_SubCounty_3112,,,,16,15,
202503,March 2025,202503,,uE7HKhqPOtf,Mwingi Central Sub County,KE_SubCounty_3074,,,,53,79,
